File,Dir,Datetime,Camera,SeqNum,SeqLen,SeqNumDiff,Night,Mean,Std,NumObj,Size,X,Y
IMG_0017.JPG,D:\Photo_Set_4\,2017:01:09 14:00:44,292,1,2,1|0,0,105.42,75.37,0.0,,,
IMG_0019.JPG,D:\Photo_Set_4\,2017:01:09 14:00:49,292,1,2,1|0,0,81.66,73.32,10.0,,,
IMG_0020.JPG,D:\Photo_Set_4\,2017:01:09 14:00:51,292,,,,,,,10.0,19481.0,1196.0,177.0
IMG_0020.JPG,D:\Photo_Set_4\,2017:01:09 14:00:51,292,,,,,,,10.0,32517.0,1300.0,381.0
IMG_0020.JPG,D:\Photo_Set_4\,2017:01:09 14:00:51,292,,,,,,,10.0,24730.0,1959.0,274.0
IMG_0020.JPG,D:\Photo_Set_4\,2017:01:09 14:00:51,292,,,,,,,10.0,17144.0,1558.0,281.0
IMG_0020.JPG,D:\Photo_Set_4\,2017:01:09 14:00:51,292,,,,,,,10.0,10606.0,506.0,220.0
IMG_0020.JPG,D:\Photo_Set_4\,2017:01:09 14:00:51,292,,,,,,,10.0,30440.0,527.0,432.0
IMG_0020.JPG,D:\Photo_Set_4\,2017:01:09 14:00:51,292,,,,,,,10.0,11138.0,1510.0,564.0
IMG_0020.JPG,D:\Photo_Set_4\,2017:01:09 14:00:51,292,,,,,,,10.0,14744.0,1032.0,626.0
IMG_0020.JPG,D:\Photo_Set_4\,2017:01:09 14:00:51,292,,,,,,,10.0,12393.0,1637.0,624.0
IMG_0020.JPG,D:\Photo_Set_4\,2017:01:09 14:00:51,292,,,,,,,10.0,18523.0,1772.0,730.0
IMG_0021.JPG,D:\Photo_Set_4\,2017:01:09 14:00:53,292,1,2,1|0,0,100.6,75.25,5.0,,,
IMG_0022.JPG,D:\Photo_Set_4\,2017:01:09 14:00:56,292,,,,,,,5.0,20138.0,1262.0,68.0
IMG_0022.JPG,D:\Photo_Set_4\,2017:01:09 14:00:56,292,,,,,,,5.0,47306.0,1815.0,171.0
IMG_0022.JPG,D:\Photo_Set_4\,2017:01:09 14:00:56,292,,,,,,,5.0,17368.0,400.0,102.0
IMG_0022.JPG,D:\Photo_Set_4\,2017:01:09 14:00:56,292,,,,,,,5.0,26310.0,1528.0,363.0
IMG_0022.JPG,D:\Photo_Set_4\,2017:01:09 14:00:56,292,,,,,,,5.0,10662.0,59.0,837.0
IMG_0023.JPG,D:\Photo_Set_4\,2017:01:09 14:01:04,292,1,2,1|0,0,109.49,75.16,1.0,,,
IMG_0024.JPG,D:\Photo_Set_4\,2017:01:09 14:01:06,292,,,,,,,1.0,13322.0,486.0,413.0
IMG_0025.JPG,D:\Photo_Set_4\,2017:01:09 14:01:08,292,1,2,1|0,0,101.42,76.17,7.0,,,
IMG_0026.JPG,D:\Photo_Set_4\,2017:01:09 14:01:10,292,,,,,,,7.0,15918.0,1016.0,187.0
IMG_0026.JPG,D:\Photo_Set_4\,2017:01:09 14:01:10,292,,,,,,,7.0,20859.0,1654.0,177.0
IMG_0026.JPG,D:\Photo_Set_4\,2017:01:09 14:01:10,292,,,,,,,7.0,18149.0,902.0,373.0
IMG_0026.JPG,D:\Photo_Set_4\,2017:01:09 14:01:10,292,,,,,,,7.0,14074.0,1931.0,185.0
IMG_0026.JPG,D:\Photo_Set_4\,2017:01:09 14:01:10,292,,,,,,,7.0,14538.0,1380.0,291.0
IMG_0026.JPG,D:\Photo_Set_4\,2017:01:09 14:01:10,292,,,,,,,7.0,40715.0,1732.0,586.0
IMG_0026.JPG,D:\Photo_Set_4\,2017:01:09 14:01:10,292,,,,,,,7.0,14259.0,1960.0,829.0
IMG_0027.JPG,D:\Photo_Set_4\,2017:01:09 14:01:12,292,1,2,1|0,0,92.07,77.65,7.0,,,
IMG_0028.JPG,D:\Photo_Set_4\,2017:01:09 14:01:13,292,,,,,,,7.0,275288.0,686.0,312.0
IMG_0028.JPG,D:\Photo_Set_4\,2017:01:09 14:01:13,292,,,,,,,7.0,179534.0,1307.0,837.0
IMG_0028.JPG,D:\Photo_Set_4\,2017:01:09 14:01:13,292,,,,,,,7.0,21529.0,104.0,721.0
IMG_0028.JPG,D:\Photo_Set_4\,2017:01:09 14:01:13,292,,,,,,,7.0,13777.0,97.0,933.0
IMG_0028.JPG,D:\Photo_Set_4\,2017:01:09 14:01:13,292,,,,,,,7.0,12405.0,1367.0,954.0
IMG_0028.JPG,D:\Photo_Set_4\,2017:01:09 14:01:13,292,,,,,,,7.0,42389.0,656.0,1319.0
IMG_0028.JPG,D:\Photo_Set_4\,2017:01:09 14:01:13,292,,,,,,,7.0,10561.0,814.0,1221.0
IMG_0029.JPG,D:\Photo_Set_4\,2017:01:09 14:01:14,292,1,2,1|0,0,84.61,77.19,6.0,,,
IMG_0030.JPG,D:\Photo_Set_4\,2017:01:09 14:01:16,292,,,,,,,6.0,493023.0,578.0,633.0
IMG_0030.JPG,D:\Photo_Set_4\,2017:01:09 14:01:16,292,,,,,,,6.0,38404.0,698.0,155.0
IMG_0030.JPG,D:\Photo_Set_4\,2017:01:09 14:01:16,292,,,,,,,6.0,31297.0,1099.0,1050.0
IMG_0030.JPG,D:\Photo_Set_4\,2017:01:09 14:01:16,292,,,,,,,6.0,39181.0,196.0,1000.0
IMG_0030.JPG,D:\Photo_Set_4\,2017:01:09 14:01:16,292,,,,,,,6.0,20511.0,1298.0,1247.0
IMG_0030.JPG,D:\Photo_Set_4\,2017:01:09 14:01:16,292,,,,,,,6.0,68869.0,389.0,1263.0
IMG_0031.JPG,D:\Photo_Set_4\,2017:01:09 14:01:16,292,1,2,1|0,0,104.83,75.15,3.0,,,
IMG_0032.JPG,D:\Photo_Set_4\,2017:01:09 14:01:17,292,,,,,,,3.0,16214.0,104.0,166.0
IMG_0032.JPG,D:\Photo_Set_4\,2017:01:09 14:01:17,292,,,,,,,3.0,15881.0,1504.0,236.0
IMG_0032.JPG,D:\Photo_Set_4\,2017:01:09 14:01:17,292,,,,,,,3.0,38998.0,619.0,423.0
IMG_0033.JPG,D:\Photo_Set_4\,2017:01:09 14:01:19,292,1,2,1|0,0,86.13,75.52,5.0,,,
IMG_0034.JPG,D:\Photo_Set_4\,2017:01:09 14:01:21,292,,,,,,,5.0,255849.0,826.0,254.0
IMG_0034.JPG,D:\Photo_Set_4\,2017:01:09 14:01:21,292,,,,,,,5.0,342811.0,1674.0,583.0
IMG_0034.JPG,D:\Photo_Set_4\,2017:01:09 14:01:21,292,,,,,,,5.0,36605.0,1565.0,563.0
IMG_0034.JPG,D:\Photo_Set_4\,2017:01:09 14:01:21,292,,,,,,,5.0,48780.0,591.0,917.0
IMG_0034.JPG,D:\Photo_Set_4\,2017:01:09 14:01:21,292,,,,,,,5.0,14652.0,576.0,1251.0
IMG_0035.JPG,D:\Photo_Set_4\,2017:01:09 14:01:24,292,1,2,1|0,0,30.69,50.94,3.0,,,
IMG_0036.JPG,D:\Photo_Set_4\,2017:01:09 14:01:26,292,,,,,,,3.0,88248.0,121.0,255.0
IMG_0036.JPG,D:\Photo_Set_4\,2017:01:09 14:01:26,292,,,,,,,3.0,28599.0,1846.0,197.0
IMG_0036.JPG,D:\Photo_Set_4\,2017:01:09 14:01:26,292,,,,,,,3.0,94657.0,179.0,846.0
IMG_0037.JPG,D:\Photo_Set_4\,2017:01:09 14:01:28,292,1,2,1|0,0,50.36,64.91,4.0,,,
IMG_0038.JPG,D:\Photo_Set_4\,2017:01:09 14:01:29,292,,,,,,,4.0,164315.0,487.0,497.0
IMG_0038.JPG,D:\Photo_Set_4\,2017:01:09 14:01:29,292,,,,,,,4.0,27990.0,1819.0,281.0
IMG_0038.JPG,D:\Photo_Set_4\,2017:01:09 14:01:29,292,,,,,,,4.0,10999.0,1948.0,458.0
IMG_0038.JPG,D:\Photo_Set_4\,2017:01:09 14:01:29,292,,,,,,,4.0,17149.0,1439.0,457.0
IMG_0039.JPG,D:\Photo_Set_4\,2017:01:09 14:01:31,292,1,2,1|0,0,36.88,55.22,2.0,,,
IMG_0040.JPG,D:\Photo_Set_4\,2017:01:09 14:01:32,292,,,,,,,2.0,108851.0,170.0,491.0
IMG_0040.JPG,D:\Photo_Set_4\,2017:01:09 14:01:32,292,,,,,,,2.0,13324.0,1555.0,1316.0
IMG_0041.JPG,D:\Photo_Set_4\,2017:01:10 08:16:14,292,1,2,1|0,0,28.17,50.2,10.0,,,
IMG_0042.JPG,D:\Photo_Set_4\,2017:01:10 08:16:16,292,,,,,,,10.0,17176.0,802.0,143.0
IMG_0042.JPG,D:\Photo_Set_4\,2017:01:10 08:16:16,292,,,,,,,10.0,20075.0,1600.0,111.0
IMG_0042.JPG,D:\Photo_Set_4\,2017:01:10 08:16:16,292,,,,,,,10.0,25094.0,1903.0,132.0
IMG_0042.JPG,D:\Photo_Set_4\,2017:01:10 08:16:16,292,,,,,,,10.0,110106.0,1367.0,415.0
IMG_0042.JPG,D:\Photo_Set_4\,2017:01:10 08:16:16,292,,,,,,,10.0,14146.0,141.0,647.0
IMG_0042.JPG,D:\Photo_Set_4\,2017:01:10 08:16:16,292,,,,,,,10.0,13164.0,58.0,926.0
IMG_0042.JPG,D:\Photo_Set_4\,2017:01:10 08:16:16,292,,,,,,,10.0,10835.0,244.0,975.0
IMG_0042.JPG,D:\Photo_Set_4\,2017:01:10 08:16:16,292,,,,,,,10.0,41700.0,391.0,1202.0
IMG_0042.JPG,D:\Photo_Set_4\,2017:01:10 08:16:16,292,,,,,,,10.0,28639.0,928.0,1245.0
IMG_0042.JPG,D:\Photo_Set_4\,2017:01:10 08:16:16,292,,,,,,,10.0,26600.0,756.0,1198.0
IMG_0043.JPG,D:\Photo_Set_4\,2017:01:10 08:16:38,292,1,2,1|0,0,23.36,45.68,9.0,,,
IMG_0044.JPG,D:\Photo_Set_4\,2017:01:10 08:16:39,292,,,,,,,9.0,10996.0,709.0,137.0
IMG_0044.JPG,D:\Photo_Set_4\,2017:01:10 08:16:39,292,,,,,,,9.0,21088.0,1815.0,155.0
IMG_0044.JPG,D:\Photo_Set_4\,2017:01:10 08:16:39,292,,,,,,,9.0,86163.0,1462.0,431.0
IMG_0044.JPG,D:\Photo_Set_4\,2017:01:10 08:16:39,292,,,,,,,9.0,40329.0,74.0,1088.0
IMG_0044.JPG,D:\Photo_Set_4\,2017:01:10 08:16:39,292,,,,,,,9.0,13171.0,256.0,985.0
IMG_0044.JPG,D:\Photo_Set_4\,2017:01:10 08:16:39,292,,,,,,,9.0,15630.0,457.0,1006.0
IMG_0044.JPG,D:\Photo_Set_4\,2017:01:10 08:16:39,292,,,,,,,9.0,61099.0,845.0,1197.0
IMG_0044.JPG,D:\Photo_Set_4\,2017:01:10 08:16:39,292,,,,,,,9.0,24571.0,360.0,1289.0
IMG_0044.JPG,D:\Photo_Set_4\,2017:01:10 08:16:39,292,,,,,,,9.0,11917.0,604.0,1357.0
IMG_0045.JPG,D:\Photo_Set_4\,2017:01:10 08:16:44,292,1,2,1|0,0,29.7,50.88,9.0,,,
IMG_0046.JPG,D:\Photo_Set_4\,2017:01:10 08:16:45,292,,,,,,,9.0,33995.0,1884.0,148.0
IMG_0046.JPG,D:\Photo_Set_4\,2017:01:10 08:16:45,292,,,,,,,9.0,11210.0,609.0,159.0
IMG_0046.JPG,D:\Photo_Set_4\,2017:01:10 08:16:45,292,,,,,,,9.0,107289.0,1267.0,426.0
IMG_0046.JPG,D:\Photo_Set_4\,2017:01:10 08:16:45,292,,,,,,,9.0,41151.0,87.0,764.0
IMG_0046.JPG,D:\Photo_Set_4\,2017:01:10 08:16:45,292,,,,,,,9.0,12243.0,359.0,1010.0
IMG_0046.JPG,D:\Photo_Set_4\,2017:01:10 08:16:45,292,,,,,,,9.0,28167.0,399.0,1197.0
IMG_0046.JPG,D:\Photo_Set_4\,2017:01:10 08:16:45,292,,,,,,,9.0,41777.0,787.0,1231.0
IMG_0046.JPG,D:\Photo_Set_4\,2017:01:10 08:16:45,292,,,,,,,9.0,10988.0,927.0,1171.0
IMG_0046.JPG,D:\Photo_Set_4\,2017:01:10 08:16:45,292,,,,,,,9.0,10009.0,598.0,1355.0
IMG_0047.JPG,D:\Photo_Set_4\,2017:01:10 08:20:55,292,1,2,1|0,0,13.93,34.64,5.0,,,
IMG_0048.JPG,D:\Photo_Set_4\,2017:01:10 08:20:56,292,,,,,,,5.0,50507.0,1885.0,169.0
IMG_0048.JPG,D:\Photo_Set_4\,2017:01:10 08:20:56,292,,,,,,,5.0,31793.0,73.0,993.0
IMG_0048.JPG,D:\Photo_Set_4\,2017:01:10 08:20:56,292,,,,,,,5.0,12906.0,274.0,987.0
IMG_0048.JPG,D:\Photo_Set_4\,2017:01:10 08:20:56,292,,,,,,,5.0,24397.0,426.0,1046.0
IMG_0048.JPG,D:\Photo_Set_4\,2017:01:10 08:20:56,292,,,,,,,5.0,22986.0,853.0,1346.0
IMG_0049.JPG,D:\Photo_Set_4\,2017:01:10 08:23:53,292,1,2,1|0,0,20.66,41.8,5.0,,,
IMG_0050.JPG,D:\Photo_Set_4\,2017:01:10 08:23:54,292,,,,,,,5.0,76910.0,1258.0,446.0
IMG_0050.JPG,D:\Photo_Set_4\,2017:01:10 08:23:54,292,,,,,,,5.0,11345.0,1185.0,863.0
IMG_0050.JPG,D:\Photo_Set_4\,2017:01:10 08:23:54,292,,,,,,,5.0,24355.0,887.0,1086.0
IMG_0050.JPG,D:\Photo_Set_4\,2017:01:10 08:23:54,292,,,,,,,5.0,15958.0,431.0,1011.0
IMG_0050.JPG,D:\Photo_Set_4\,2017:01:10 08:23:54,292,,,,,,,5.0,31776.0,811.0,1248.0
IMG_0051.JPG,D:\Photo_Set_4\,2017:01:10 09:03:38,292,1,2,1|0,0,22.71,44.58,7.0,,,
IMG_0052.JPG,D:\Photo_Set_4\,2017:01:10 09:03:39,292,,,,,,,7.0,23568.0,1863.0,305.0
IMG_0052.JPG,D:\Photo_Set_4\,2017:01:10 09:03:39,292,,,,,,,7.0,16853.0,1366.0,450.0
IMG_0052.JPG,D:\Photo_Set_4\,2017:01:10 09:03:39,292,,,,,,,7.0,11160.0,51.0,838.0
IMG_0052.JPG,D:\Photo_Set_4\,2017:01:10 09:03:39,292,,,,,,,7.0,14055.0,632.0,835.0
IMG_0052.JPG,D:\Photo_Set_4\,2017:01:10 09:03:39,292,,,,,,,7.0,50784.0,351.0,1065.0
IMG_0052.JPG,D:\Photo_Set_4\,2017:01:10 09:03:39,292,,,,,,,7.0,57004.0,831.0,1145.0
IMG_0052.JPG,D:\Photo_Set_4\,2017:01:10 09:03:39,292,,,,,,,7.0,19344.0,85.0,1229.0
IMG_0053.JPG,D:\Photo_Set_4\,2017:01:10 09:03:50,292,1,2,1|0,0,53.85,66.75,9.0,,,
IMG_0054.JPG,D:\Photo_Set_4\,2017:01:10 09:03:51,292,,,,,,,9.0,60122.0,1827.0,272.0
IMG_0054.JPG,D:\Photo_Set_4\,2017:01:10 09:03:51,292,,,,,,,9.0,14280.0,1181.0,488.0
IMG_0054.JPG,D:\Photo_Set_4\,2017:01:10 09:03:51,292,,,,,,,9.0,16791.0,678.0,708.0
IMG_0054.JPG,D:\Photo_Set_4\,2017:01:10 09:03:51,292,,,,,,,9.0,139858.0,204.0,996.0
IMG_0054.JPG,D:\Photo_Set_4\,2017:01:10 09:03:51,292,,,,,,,9.0,24978.0,876.0,911.0
IMG_0054.JPG,D:\Photo_Set_4\,2017:01:10 09:03:51,292,,,,,,,9.0,17909.0,590.0,885.0
IMG_0054.JPG,D:\Photo_Set_4\,2017:01:10 09:03:51,292,,,,,,,9.0,12250.0,437.0,893.0
IMG_0054.JPG,D:\Photo_Set_4\,2017:01:10 09:03:51,292,,,,,,,9.0,12603.0,615.0,1338.0
IMG_0054.JPG,D:\Photo_Set_4\,2017:01:10 09:03:51,292,,,,,,,9.0,10323.0,352.0,1349.0
IMG_0055.JPG,D:\Photo_Set_4\,2017:01:10 09:03:56,292,1,2,1|0,0,17.04,36.78,2.0,,,
IMG_0056.JPG,D:\Photo_Set_4\,2017:01:10 09:03:57,292,,,,,,,2.0,11596.0,1829.0,289.0
IMG_0056.JPG,D:\Photo_Set_4\,2017:01:10 09:03:57,292,,,,,,,2.0,10927.0,796.0,1339.0
IMG_0057.JPG,D:\Photo_Set_4\,2017:01:10 09:04:14,292,1,2,1|0,0,38.34,58.11,6.0,,,
IMG_0058.JPG,D:\Photo_Set_4\,2017:01:10 09:04:15,292,,,,,,,6.0,26893.0,1020.0,497.0
IMG_0058.JPG,D:\Photo_Set_4\,2017:01:10 09:04:15,292,,,,,,,6.0,15166.0,161.0,572.0
