File,Dir,Datetime,Camera,SeqNum,SeqLen,SeqNumDiff,Night,Mean,Std,NumObj,Size,X,Y
IMG_2403.JPG,D:\Photo_Set_1\,2016:11:27 14:15:10,CAM74,,,,,,,4.0,38577.0,1918.0,779.0
IMG_2403.JPG,D:\Photo_Set_1\,2016:11:27 14:15:10,CAM74,,,,,,,4.0,116750.0,1346.0,1001.0
IMG_2403.JPG,D:\Photo_Set_1\,2016:11:27 14:15:10,CAM74,,,,,,,4.0,97692.0,642.0,1193.0
IMG_2403.JPG,D:\Photo_Set_1\,2016:11:27 14:15:10,CAM74,,,,,,,4.0,73256.0,203.0,1281.0
IMG_2404.JPG,D:\Photo_Set_1\,2016:11:28 00:47:56,CAM74,1,3,,1,,,,,,
IMG_2405.JPG,D:\Photo_Set_1\,2016:11:28 00:47:57,CAM74,2,3,,1,,,,,,
IMG_2406.JPG,D:\Photo_Set_1\,2016:11:28 00:47:58,CAM74,3,3,,1,,,,,,
IMG_2407.JPG,D:\Photo_Set_1\,2016:11:28 05:32:46,CAM74,1,3,,1,,,,,,
IMG_2408.JPG,D:\Photo_Set_1\,2016:11:28 05:32:47,CAM74,2,3,,1,,,,,,
IMG_2409.JPG,D:\Photo_Set_1\,2016:11:28 05:32:48,CAM74,3,3,,1,,,,,,
IMG_2410.JPG,D:\Photo_Set_1\,2016:11:28 19:33:22,CAM74,1,3,,1,,,,,,
IMG_2411.JPG,D:\Photo_Set_1\,2016:11:28 19:33:23,CAM74,2,3,,1,,,,,,
IMG_2412.JPG,D:\Photo_Set_1\,2016:11:28 19:33:24,CAM74,3,3,,1,,,,,,
IMG_2413.JPG,D:\Photo_Set_1\,2016:11:28 19:34:06,CAM74,1,3,,1,,,,,,
IMG_2414.JPG,D:\Photo_Set_1\,2016:11:28 19:34:07,CAM74,2,3,,1,,,,,,
IMG_2415.JPG,D:\Photo_Set_1\,2016:11:28 19:34:08,CAM74,3,3,,1,,,,,,
IMG_2416.JPG,D:\Photo_Set_1\,2016:11:29 05:20:32,CAM74,1,3,,1,,,,,,
IMG_2417.JPG,D:\Photo_Set_1\,2016:11:29 05:20:33,CAM74,2,3,,1,,,,,,
IMG_2418.JPG,D:\Photo_Set_1\,2016:11:29 05:20:34,CAM74,3,3,,1,,,,,,
IMG_2419.JPG,D:\Photo_Set_1\,2016:11:29 05:20:39,CAM74,1,3,,1,,,,,,
IMG_2420.JPG,D:\Photo_Set_1\,2016:11:29 05:20:40,CAM74,2,3,,1,,,,,,
IMG_2421.JPG,D:\Photo_Set_1\,2016:11:29 05:20:41,CAM74,3,3,,1,,,,,,
IMG_2422.JPG,D:\Photo_Set_1\,2016:11:29 05:20:41,CAM74,1,3,,1,,,,,,
IMG_2423.JPG,D:\Photo_Set_1\,2016:11:29 05:20:42,CAM74,2,3,,1,,,,,,
IMG_2424.JPG,D:\Photo_Set_1\,2016:11:29 05:20:43,CAM74,3,3,,1,,,,,,
IMG_2425.JPG,D:\Photo_Set_1\,2016:11:29 05:20:46,CAM74,1,3,,1,,,,,,
IMG_2426.JPG,D:\Photo_Set_1\,2016:11:29 05:20:47,CAM74,2,3,,1,,,,,,
IMG_2427.JPG,D:\Photo_Set_1\,2016:11:29 05:20:48,CAM74,3,3,,1,,,,,,
IMG_2428.JPG,D:\Photo_Set_1\,2016:11:29 05:20:50,CAM74,1,3,,1,,,,,,
IMG_2429.JPG,D:\Photo_Set_1\,2016:11:29 05:20:51,CAM74,2,3,,1,,,,,,
IMG_2430.JPG,D:\Photo_Set_1\,2016:11:29 05:20:52,CAM74,3,3,,1,,,,,,
IMG_2431.JPG,D:\Photo_Set_1\,2016:11:29 05:20:55,CAM74,1,3,,1,,,,,,
IMG_2432.JPG,D:\Photo_Set_1\,2016:11:29 05:20:56,CAM74,2,3,,1,,,,,,
IMG_2433.JPG,D:\Photo_Set_1\,2016:11:29 05:20:57,CAM74,3,3,,1,,,,,,
IMG_2434.JPG,D:\Photo_Set_1\,2016:11:29 05:21:01,CAM74,1,3,,1,,,,,,
IMG_2435.JPG,D:\Photo_Set_1\,2016:11:29 05:21:02,CAM74,2,3,,1,,,,,,
IMG_2436.JPG,D:\Photo_Set_1\,2016:11:29 05:21:03,CAM74,3,3,,1,,,,,,
IMG_2437.JPG,D:\Photo_Set_1\,2016:11:30 00:44:30,CAM74,1,3,,1,,,,,,
IMG_2438.JPG,D:\Photo_Set_1\,2016:11:30 00:44:32,CAM74,2,3,,1,,,,,,
IMG_2439.JPG,D:\Photo_Set_1\,2016:11:30 00:44:33,CAM74,3,3,,1,,,,,,
IMG_2440.JPG,D:\Photo_Set_1\,2016:11:30 01:42:13,CAM74,1,3,,1,,,,,,
IMG_2441.JPG,D:\Photo_Set_1\,2016:11:30 01:42:14,CAM74,2,3,,1,,,,,,
IMG_2442.JPG,D:\Photo_Set_1\,2016:11:30 01:42:15,CAM74,3,3,,1,,,,,,
IMG_2443.JPG,D:\Photo_Set_1\,2016:11:30 02:20:59,CAM74,1,3,,1,,,,,,
IMG_2444.JPG,D:\Photo_Set_1\,2016:11:30 02:21:00,CAM74,2,3,,1,,,,,,
IMG_2445.JPG,D:\Photo_Set_1\,2016:11:30 02:21:01,CAM74,3,3,,1,,,,,,
IMG_2446.JPG,D:\Photo_Set_1\,2016:11:30 04:47:22,CAM74,1,3,,1,,,,,,
IMG_2447.JPG,D:\Photo_Set_1\,2016:11:30 04:47:23,CAM74,2,3,,1,,,,,,
IMG_2448.JPG,D:\Photo_Set_1\,2016:11:30 04:47:24,CAM74,3,3,,1,,,,,,
IMG_2449.JPG,D:\Photo_Set_1\,2016:11:30 05:40:18,CAM74,1,3,,1,,,,,,
IMG_2450.JPG,D:\Photo_Set_1\,2016:11:30 05:40:19,CAM74,2,3,,1,,,,,,
IMG_2451.JPG,D:\Photo_Set_1\,2016:11:30 05:40:20,CAM74,3,3,,1,,,,,,
IMG_2452.JPG,D:\Photo_Set_1\,2016:11:30 06:36:26,CAM74,1,3,,1,,,,,,
IMG_2453.JPG,D:\Photo_Set_1\,2016:11:30 06:36:27,CAM74,2,3,,1,,,,,,
IMG_2454.JPG,D:\Photo_Set_1\,2016:11:30 06:36:28,CAM74,3,3,,1,,,,,,
IMG_2455.JPG,D:\Photo_Set_1\,2016:11:30 07:31:37,CAM74,1,3,,1,,,,,,
IMG_2456.JPG,D:\Photo_Set_1\,2016:11:30 07:31:38,CAM74,2,3,,1,,,,,,
IMG_2457.JPG,D:\Photo_Set_1\,2016:11:30 07:31:39,CAM74,3,3,,1,,,,,,
IMG_2458.JPG,D:\Photo_Set_1\,2016:11:30 07:33:32,CAM74,1,3,,1,,,,,,
IMG_2459.JPG,D:\Photo_Set_1\,2016:11:30 07:33:33,CAM74,2,3,,1,,,,,,
IMG_2460.JPG,D:\Photo_Set_1\,2016:11:30 07:33:34,CAM74,3,3,,1,,,,,,
IMG_2461.JPG,D:\Photo_Set_1\,2016:11:30 07:45:39,CAM74,1,3,,1,,,,,,
IMG_2462.JPG,D:\Photo_Set_1\,2016:11:30 07:45:40,CAM74,2,3,,1,,,,,,
IMG_2463.JPG,D:\Photo_Set_1\,2016:11:30 07:45:41,CAM74,3,3,,1,,,,,,
IMG_2464.JPG,D:\Photo_Set_1\,2016:11:30 07:56:47,CAM74,1,3,1|0,0,13.32,20.01,0.0,,,
IMG_2465.JPG,D:\Photo_Set_1\,2016:11:30 07:56:48,CAM74,2,3,2|1,0,12.47,18.94,0.0,,,
IMG_2466.JPG,D:\Photo_Set_1\,2016:11:30 07:56:49,CAM74,3,3,0|2,0,13.27,19.96,0.0,,,
IMG_2467.JPG,D:\Photo_Set_1\,2016:11:30 08:20:35,CAM74,1,3,1|0,0,7.27,12.47,0.0,,,
IMG_2468.JPG,D:\Photo_Set_1\,2016:11:30 08:20:36,CAM74,2,3,2|1,0,7.31,12.51,0.0,,,
IMG_2469.JPG,D:\Photo_Set_1\,2016:11:30 08:20:38,CAM74,3,3,0|2,0,7.53,12.92,0.0,,,
IMG_2470.JPG,D:\Photo_Set_1\,2016:11:30 08:25:04,CAM74,1,3,1|0,0,4.8,8.75,0.0,,,
IMG_2471.JPG,D:\Photo_Set_1\,2016:11:30 08:25:06,CAM74,2,3,2|1,0,4.94,9.29,0.0,,,
IMG_2472.JPG,D:\Photo_Set_1\,2016:11:30 08:25:07,CAM74,3,3,0|2,0,4.86,8.85,0.0,,,
IMG_2473.JPG,D:\Photo_Set_1\,2016:11:30 08:34:58,CAM74,1,3,1|0,0,3.68,7.14,3.0,,,
IMG_2475.JPG,D:\Photo_Set_1\,2016:11:30 08:35:00,CAM74,,,,,,,3.0,13614.0,1683.0,189.0
IMG_2475.JPG,D:\Photo_Set_1\,2016:11:30 08:35:00,CAM74,,,,,,,3.0,19363.0,1963.0,184.0
IMG_2475.JPG,D:\Photo_Set_1\,2016:11:30 08:35:00,CAM74,,,,,,,3.0,17319.0,239.0,255.0
IMG_2474.JPG,D:\Photo_Set_1\,2016:11:30 08:34:59,CAM74,2,3,2|1,0,3.62,6.97,1.0,,,
IMG_2475.JPG,D:\Photo_Set_1\,2016:11:30 08:35:00,CAM74,,,,,,,1.0,15344.0,238.0,248.0
IMG_2475.JPG,D:\Photo_Set_1\,2016:11:30 08:35:00,CAM74,3,3,0|2,0,3.67,7.14,1.0,,,
